candidate_id,family,symbol,direction,entry_time,label,net_return_pct,net_r,bars_to_outcome
ET27-00638,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-24T00:45:00Z,SL_BEFORE_TP,-1.7995198058409412,-1.153893524853687,9
ET27-00639,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-24T08:15:00Z,SL_BEFORE_TP,-1.4500905849959456,-1.1983322595645218,4
ET27-00640,TRAP_REVERSAL,ETHUSDT,SHORT,2025-05-24T17:00:00Z,SL_BEFORE_TP,-0.36810894727753485,-2.87340544981659,5
ET27-00641,TRAP_REVERSAL,BTCUSDT,LONG,2025-05-24T22:00:00Z,SL_BEFORE_TP,-0.37006759475243445,-2.845194419538598,1
ET27-00642,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-24T22:45:00Z,TP_BEFORE_SL,0.8499463593428964,1.16970851646586,42
ET27-00643,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-25T00:30:00Z,SL_BEFORE_TP,-2.247450464097759,-1.119554631256053,96
ET27-00644,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-25T00:45:00Z,SL_BEFORE_TP,-1.245319425891291,-1.2387300929624652,16
ET27-00645,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-05-25T07:00:00Z,SL_BEFORE_TP,-0.9821863555989253,-1.3233689196648275,21
ET27-00646,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-05-25T07:15:00Z,TP_BEFORE_SL,0.3119692347958425,0.8477897366269813,6
ET27-00647,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-25T07:15:00Z,TP_BEFORE_SL,0.5514396471460192,1.0451327194711677,6
ET27-00648,SHORT_FAILED_REBOUND,ETHUSDT,SHORT,2025-05-25T10:45:00Z,SL_BEFORE_TP,-0.6768430533350611,-1.5493963980146404,6
ET27-00649,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-05-25T15:15:00Z,SL_BEFORE_TP,-0.8192070922932592,-1.4143595670587632,12
ET27-00650,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-05-25T15:15:00Z,SL_BEFORE_TP,-1.0575216384426689,-1.2935702111288285,2
ET27-00651,TRAP_REVERSAL,ETHUSDT,LONG,2025-05-26T16:15:00Z,SL_BEFORE_TP,-0.6491789892189165,-1.5865403804289584,6
ET27-00652,RANGE_BOUNDARY_REJECTION,SOLUSDT,LONG,2025-05-26T16:30:00Z,SL_BEFORE_TP,-0.8496193379094218,-1.393688298706265,3
ET27-00653,TRAP_REVERSAL,SOLUSDT,LONG,2025-05-26T16:30:00Z,SL_BEFORE_TP,-0.8496193379094218,-1.393688298706265,3
ET27-00654,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-26T17:30:00Z,SL_BEFORE_TP,-0.7585873439778786,-1.4627957137539354,14
ET27-00655,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-27T01:00:00Z,SL_BEFORE_TP,-1.1319557788765833,-1.269071635257837,28
ET27-00656,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-27T01:00:00Z,SL_BEFORE_TP,-2.035226167356254,-1.133687890898692,27
ET27-00657,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-05-27T01:15:00Z,SL_BEFORE_TP,-0.631063715643405,-1.6137107340811085,7
ET27-00658,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-27T01:15:00Z,SL_BEFORE_TP,-0.678194996752453,-1.5477013698894007,4
ET27-00659,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-27T21:30:00Z,TP_BEFORE_SL,1.1533110813191398,1.2416226678832094,70
ET27-00660,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-05-28T01:45:00Z,SL_BEFORE_TP,-0.719340897273232,-1.5006875093806071,7
ET27-00661,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-05-28T01:45:00Z,SL_BEFORE_TP,-1.2616505323776126,-1.234913987115991,42
ET27-00662,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-28T02:00:00Z,TP_BEFORE_SL,0.2242176872071367,0.7245017587204388,16
ET27-00663,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-28T09:15:00Z,SL_BEFORE_TP,-0.9919863975477222,-1.3191547091578464,11
ET27-00664,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-05-28T13:45:00Z,TP_BEFORE_SL,0.4228746382889851,0.9569108860021752,5
ET27-00665,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-28T14:00:00Z,TP_BEFORE_SL,0.5563947079203839,1.047962842520548,3
ET27-00666,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-28T14:00:00Z,SL_BEFORE_TP,-2.035258501282046,-1.1336854830814667,52
ET27-00667,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-05-28T19:45:00Z,SL_BEFORE_TP,-0.6256216351828605,-1.6223717190717082,2
ET27-00668,RANGE_BOUNDARY_REJECTION,SOLUSDT,SHORT,2025-05-29T09:00:00Z,TP_BEFORE_SL,0.06919493729410886,0.39189396436947654,2
ET27-00669,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-29T13:15:00Z,TP_BEFORE_SL,0.46823289831231474,0.9916926326666513,2
ET27-00670,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-05-29T13:30:00Z,NEITHER_EXPIRED,2.195676626980844,0.9634321843353638,96
ET27-00671,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-29T13:30:00Z,TP_BEFORE_SL,2.350864736779074,1.81473367050542,22
ET27-00672,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-05-29T14:00:00Z,TP_BEFORE_SL,1.257672376812977,1.2596270014900894,43
ET27-00673,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-05-29T14:15:00Z,TP_BEFORE_SL,1.0013958325529315,1.210003859720022,19
ET27-00674,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-29T14:15:00Z,NEITHER_EXPIRED,1.4794174144168124,1.00462601370893,96
ET27-00675,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-29T18:45:00Z,TP_BEFORE_SL,1.6879335730863207,1.7510287663948947,88
ET27-00676,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-05-29T19:00:00Z,SL_BEFORE_TP,-0.6488962435498957,-1.5869459643757131,4
ET27-00677,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-29T19:00:00Z,TP_BEFORE_SL,4.172651800519618,1.891221872538532,86
ET27-00678,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-30T00:45:00Z,SL_BEFORE_TP,-1.4907062874579302,-1.191891575509548,19
ET27-00679,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-05-30T00:45:00Z,SL_BEFORE_TP,-3.0916855534896532,-1.0841607517723362,19
ET27-00680,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-30T00:45:00Z,NEITHER_EXPIRED,3.473314797652142,0.9731919802631879,96
ET27-00681,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-30T06:30:00Z,TP_BEFORE_SL,0.37259063516970703,0.9123318586150626,1
ET27-00682,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-05-30T13:45:00Z,TP_BEFORE_SL,3.4267025954787957,1.8690921918260126,47
ET27-00683,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-30T16:15:00Z,NEITHER_EXPIRED,-0.23432588071835656,-0.2073022641062331,96
ET27-00684,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-30T16:15:00Z,TP_BEFORE_SL,3.69670014534646,1.8780704696121182,37
ET27-00685,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-05-30T16:30:00Z,TP_BEFORE_SL,0.2806732190869714,0.8085874464001168,1
ET27-00686,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-30T16:30:00Z,SL_BEFORE_TP,-1.1806444879604938,-1.255144215558386,6
ET27-00687,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-05-30T16:45:00Z,NEITHER_EXPIRED,-0.23094780425216985,-0.07764696935945894,96
ET27-00688,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-05-30T22:30:00Z,TP_BEFORE_SL,1.6223530927461507,1.3066961622894129,12
ET27-00689,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-05-30T22:45:00Z,TP_BEFORE_SL,0.31817178016340675,0.8550372612986584,12
ET27-00690,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-30T22:45:00Z,NEITHER_EXPIRED,-0.31655502392344786,-0.11587105604701343,96
ET27-00691,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-31T02:45:00Z,SL_BEFORE_TP,-1.0420073830947767,-1.2992491154805719,40
ET27-00692,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-31T09:15:00Z,SL_BEFORE_TP,-0.5612380667381058,-1.7471094644448335,11
ET27-00693,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-05-31T10:00:00Z,SL_BEFORE_TP,-0.3802948746598864,-2.7106825932296275,8
ET27-00694,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-31T10:30:00Z,SL_BEFORE_TP,-0.9759701746532753,-1.326100171264504,6
ET27-00695,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-01T00:00:00Z,NEITHER_EXPIRED,-0.8648908920664646,-0.761131105546931,96
ET27-00696,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-06-01T00:15:00Z,SL_BEFORE_TP,-0.49085277466780564,-1.9567364774729816,2
ET27-00697,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-01T02:00:00Z,SL_BEFORE_TP,-1.800054473404556,-1.1538407819031091,78
ET27-00698,SHORT_FAILED_REBOUND,ETHUSDT,SHORT,2025-06-01T02:45:00Z,TP_BEFORE_SL,0.13971693845990074,0.45993779941243007,2
ET27-00699,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-01T03:15:00Z,SL_BEFORE_TP,-0.6652512308505398,-1.5643722641789393,2
ET27-00700,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-06-01T09:30:00Z,SL_BEFORE_TP,-0.39624984237740557,-2.5360015494947152,7
ET27-00701,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-06-01T09:30:00Z,SL_BEFORE_TP,-0.6360045595195432,-1.606053627996563,2
ET27-00702,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-01T09:30:00Z,SL_BEFORE_TP,-1.2781265936304986,-1.2311856776163306,19
ET27-00703,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-02T03:00:00Z,SL_BEFORE_TP,-1.780869476556122,-1.1557562166371194,45
ET27-00704,TRAP_REVERSAL,SOLUSDT,SHORT,2025-06-02T08:15:00Z,TP_BEFORE_SL,0.1630452306314346,0.7154704355018571,1
ET27-00705,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-02T09:00:00Z,SL_BEFORE_TP,-2.1577014596455135,-1.1251498239169948,53
ET27-00706,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-02T11:30:00Z,SL_BEFORE_TP,-0.850251785029585,-1.3932802916559512,12
ET27-00707,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-02T13:45:00Z,SL_BEFORE_TP,-1.0101414634925403,-1.311631059197379,3
ET27-00708,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-03T21:30:00Z,NEITHER_EXPIRED,0.10044193216855163,0.03794742487135756,96
ET27-00709,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-04T05:15:00Z,SL_BEFORE_TP,-0.49469196781774066,-1.9423147579265068,17
ET27-00710,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-06-04T05:30:00Z,SL_BEFORE_TP,-0.28598768484363835,-6.218788482525666,1
ET27-00711,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-06-04T11:45:00Z,TP_BEFORE_SL,0.08277824076533519,0.38468318327031126,8
ET27-00712,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-04T13:45:00Z,SL_BEFORE_TP,-0.7484076581569488,-1.472062126030978,6
ET27-00713,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-04T20:00:00Z,TP_BEFORE_SL,1.692899978383541,1.751668474640153,59
ET27-00714,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-04T20:15:00Z,TP_BEFORE_SL,-0.056774774866077016,-0.46479496606904847,1
ET27-00715,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-04T22:15:00Z,TP_BEFORE_SL,1.7574368254900583,1.3197690182708712,62
ET27-00716,TRAP_REVERSAL,ETHUSDT,SHORT,2025-06-05T04:15:00Z,SL_BEFORE_TP,-0.44665737147317874,-2.161342555985953,2
ET27-00717,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-06-05T05:45:00Z,TP_BEFORE_SL,-0.08294289556838608,-0.7921599204495191,3
ET27-00718,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-05T16:30:00Z,TP_BEFORE_SL,1.9769884651015348,1.7834900778439473,14
ET27-00719,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-06-05T16:45:00Z,TP_BEFORE_SL,0.7590127399527907,1.1396442351505827,10
ET27-00720,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-05T20:30:00Z,SL_BEFORE_TP,-2.09938228651904,-1.129075124432483,32
ET27-00721,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-05T20:30:00Z,SL_BEFORE_TP,-4.80196314242743,-1.0526089300827397,55
ET27-00722,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-05T20:45:00Z,SL_BEFORE_TP,-1.5399916433866867,-1.1846165713609986,3
ET27-00723,RANGE_BOUNDARY_REJECTION,ETHUSDT,SHORT,2025-06-06T10:45:00Z,SL_BEFORE_TP,-0.4609979749154619,-2.085982801841541,1
ET27-00724,TRAP_REVERSAL,ETHUSDT,SHORT,2025-06-06T11:15:00Z,AMBIGUOUS_INTRACANDLE,,,5
ET27-00725,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-07T00:00:00Z,SL_BEFORE_TP,-1.120227635604556,-1.2726567427471915,12
ET27-00726,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-07T00:00:00Z,SL_BEFORE_TP,-1.1813737933893194,-1.2549465490598637,3
ET27-00727,RANGE_BOUNDARY_REJECTION,BTCUSDT,LONG,2025-06-08T07:45:00Z,SL_BEFORE_TP,-0.27431321257196273,-7.994390265751557,4
ET27-00728,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-08T09:30:00Z,SL_BEFORE_TP,-1.1666625264245356,-1.2589939629112052,16
ET27-00729,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-08T10:00:00Z,SL_BEFORE_TP,-0.6860098753492978,-1.5381046771936187,3
ET27-00730,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-09T03:00:00Z,SL_BEFORE_TP,-1.0031302684908296,-1.3144941432799215,26
ET27-00731,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-09T03:15:00Z,SL_BEFORE_TP,-1.2809986262145743,-1.2305478546813475,25
ET27-00732,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-09T05:30:00Z,SL_BEFORE_TP,-1.3916501828863994,-1.208396615193065,13
ET27-00733,TRAP_REVERSAL,BTCUSDT,LONG,2025-06-10T09:00:00Z,TP_BEFORE_SL,-0.013443606793728247,-0.11230047709650526,2
ET27-00734,TRAP_REVERSAL,SOLUSDT,LONG,2025-06-10T15:30:00Z,TP_BEFORE_SL,1.0215990847845335,1.3449900800272137,13
ET27-00735,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-11T09:30:00Z,SL_BEFORE_TP,-0.6080108773151203,-1.652154636707906,12
ET27-00736,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-06-11T09:45:00Z,SL_BEFORE_TP,-0.28738507207014935,-6.064886250351196,1
ET27-00737,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-11T17:45:00Z,TP_BEFORE_SL,0.8794196446613654,1.1784047861614013,38
ET27-00738,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-11T21:30:00Z,TP_BEFORE_SL,2.7176787210292357,1.837710567889887,73
ET27-00739,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-11T21:45:00Z,TP_BEFORE_SL,1.2229851034372976,1.2539277746887747,42
ET27-00740,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-12T03:15:00Z,TP_BEFORE_SL,1.4324143984137463,1.7129897946015826,69
ET27-00741,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-12T05:00:00Z,TP_BEFORE_SL,1.7665771731763449,1.7607866737364624,59
ET27-00742,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-12T10:15:00Z,SL_BEFORE_TP,-0.7104802621836582,-1.510117042713075,19
ET27-00743,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-12T11:15:00Z,SL_BEFORE_TP,-1.2422402369072283,-1.239463544928715,11
ET27-00744,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-06-12T12:00:00Z,SL_BEFORE_TP,-1.0881608870155883,-1.282965182283381,2
ET27-00745,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-12T13:15:00Z,SL_BEFORE_TP,-0.8216906346483089,-1.41259044877885,3
ET27-00746,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-06-12T20:00:00Z,TP_BEFORE_SL,0.49041059398974185,1.0071265354551306,15
ET27-00747,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-06-12T20:00:00Z,TP_BEFORE_SL,0.9165267414033174,1.188723150868799,2
ET27-00748,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-13T00:00:00Z,NEITHER_EXPIRED,-1.7921139537086093,-1.0065783674015043,96
ET27-00749,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-13T00:00:00Z,NEITHER_EXPIRED,-0.40894174888498447,-0.1187834810397389,96
ET27-00750,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-13T00:15:00Z,TP_BEFORE_SL,2.7076521468372627,1.3778688996982627,5
ET27-00751,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-06-13T00:30:00Z,TP_BEFORE_SL,2.1304979014348957,1.348133170764637,2
ET27-00752,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-13T02:30:00Z,SL_BEFORE_TP,-2.617781875725555,-1.100934405485266,4
ET27-00753,TRAP_REVERSAL,BTCUSDT,LONG,2025-06-13T14:00:00Z,SL_BEFORE_TP,-0.4381883849885483,-2.2109690485336344,1
ET27-00754,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-06-13T14:15:00Z,SL_BEFORE_TP,-1.1580344810374954,-1.261428088985034,1
ET27-00755,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-14T07:00:00Z,SL_BEFORE_TP,-0.6568622548272088,-1.5757297457873247,59
ET27-00756,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-06-14T07:00:00Z,TP_BEFORE_SL,0.4031450059069711,0.9402506484640684,12
ET27-00757,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-14T07:00:00Z,TP_BEFORE_SL,0.9923568579835116,1.2078768234478352,34
ET27-00758,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-14T15:15:00Z,TP_BEFORE_SL,0.6472801792288155,1.0942657027311307,6
ET27-00759,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-06-14T15:30:00Z,SL_BEFORE_TP,-0.7219208477269663,-1.4980070921023376,2
ET27-00760,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-14T15:30:00Z,SL_BEFORE_TP,-0.838362379098757,-1.4010947352029113,2
ET27-00761,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-14T16:45:00Z,SL_BEFORE_TP,-0.6802651829110763,-1.5451260043165271,5
ET27-00762,TRAP_REVERSAL,BTCUSDT,LONG,2025-06-14T20:00:00Z,TP_BEFORE_SL,0.06430455711428007,0.6281181184643856,2
ET27-00763,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-06-15T20:15:00Z,SL_BEFORE_TP,-0.5545358246053773,-1.7630291408017151,10
ET27-00764,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-15T20:30:00Z,SL_BEFORE_TP,-2.643600278984721,-1.0998502130734382,21
ET27-00765,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-16T22:45:00Z,SL_BEFORE_TP,-0.959727742334711,-1.3334594262289634,2
ET27-00766,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-16T23:45:00Z,NEITHER_EXPIRED,1.1050359056195243,0.24628613830716117,96
ET27-00767,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-16T23:45:00Z,NEITHER_EXPIRED,1.8499681528662457,0.44643936702828957,96
ET27-00768,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-17T09:00:00Z,TP_BEFORE_SL,0.30596883188746726,0.840621700408335,6
ET27-00769,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-17T10:00:00Z,TP_BEFORE_SL,0.6922650026175284,1.1138437043231109,19
ET27-00770,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-17T11:15:00Z,TP_BEFORE_SL,0.7805941881167517,1.1472643052531184,16
ET27-00771,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-17T12:45:00Z,TP_BEFORE_SL,2.217211549473494,1.8046566238454929,16
ET27-00772,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-17T13:30:00Z,TP_BEFORE_SL,0.7986065334228829,1.5378423064429527,8
ET27-00773,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-17T13:30:00Z,SL_BEFORE_TP,-1.1700010655038606,-1.258064220464061,2
ET27-00774,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-06-17T15:00:00Z,TP_BEFORE_SL,1.0107629881759008,1.2121756852391283,2
ET27-00775,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-17T15:15:00Z,NEITHER_EXPIRED,1.0616949152542288,0.4641736717068074,96
ET27-00776,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-17T15:45:00Z,SL_BEFORE_TP,-1.3891330099050905,-1.2088531074569184,52
ET27-00777,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-17T17:00:00Z,SL_BEFORE_TP,-0.895354289243381,-1.366214128661742,1
ET27-00778,TRAP_REVERSAL,ETHUSDT,SHORT,2025-06-18T08:00:00Z,TP_BEFORE_SL,0.2692190270967545,1.0245670931567155,2
ET27-00779,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-18T10:30:00Z,TP_BEFORE_SL,0.2748001460927191,0.8006994991505816,1
ET27-00780,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-18T12:45:00Z,SL_BEFORE_TP,-1.3871764157813156,-1.209209321860528,32
ET27-00781,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-18T13:00:00Z,SL_BEFORE_TP,-1.654158334717515,-1.16971225506226,4
ET27-00782,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-06-18T13:15:00Z,SL_BEFORE_TP,-0.44084203598995797,-2.194968965620324,1
ET27-00783,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-06-18T13:15:00Z,SL_BEFORE_TP,-0.9000176884229111,-1.363626618209993,1
ET27-00784,TRAP_REVERSAL,BTCUSDT,SHORT,2025-06-18T20:45:00Z,SL_BEFORE_TP,-0.4630878233707266,-2.075809501270577,4
ET27-00785,RANGE_BOUNDARY_REJECTION,ETHUSDT,LONG,2025-06-19T02:15:00Z,TP_BEFORE_SL,0.1844905914032005,0.5603894818694752,1
ET27-00786,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-19T02:15:00Z,SL_BEFORE_TP,-1.586635796880621,-1.1782219071822846,11
ET27-00787,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-19T06:15:00Z,SL_BEFORE_TP,-0.497882828070176,-1.9306552196437459,3
ET27-00788,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-06-19T13:45:00Z,SL_BEFORE_TP,-0.5056086442876453,-1.903585049514006,2
ET27-00789,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-19T13:45:00Z,SL_BEFORE_TP,-1.3561347849201413,-1.215027793455225,17
