candidate_id,family,symbol,direction,confirmation_time,entry_price,stop_price,target_price,target_kind,stop_distance_atr,target_distance_atr,planned_rr,volume_ratio_20,evidence,label,net_return_pct,net_r
ET27-00454,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-04-07T00:30:00Z,103.73,106.67168161809414,99.31747757285879,FIXED_1_5R,2.076262014553946,3.1143930218309235,1.5000000000000024,1.2558965210509367,"{""pivot_highs"": [[9160, 108.29], [9167, 106.53]], ""pivot_lows"": [[9160, 106.07], [9165, 103.81]], ""broken_support"": 103.81}",SL_BEFORE_TP,-3.075902456467885,-1.0846291449314938
ET27-00455,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-04-07T06:15:00Z,75817.99,77561.83644687144,72330.29710625713,FIXED_2R_STRONG_MOMENTUM,2.820094839046445,5.64018967809289,2.0,3.4085460986564837,"{""pivot_highs"": [[9173, 79347.46], [9189, 77500.0]], ""pivot_lows"": [[9165, 77153.83], [9187, 76666.0]], ""broken_support"": 76666.0}",SL_BEFORE_TP,-2.540043099100144,-1.104345870776898
ET27-00456,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-04-07T06:30:00Z,75048.0,75962.0237265139,73676.96441022915,FIXED_1_5R,1.4338802955525543,2.1508204433288314,1.5,4.0357152365054665,"{""breakdown_time"": ""2025-04-07T06:15:00Z"", ""broken_support"": 76666.0, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 3.4085460986564837}",SL_BEFORE_TP,-1.4579188339647964,-1.197057466644725
ET27-00457,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-04-07T06:30:00Z,1468.71,1513.2642340188063,1401.8786489717907,FIXED_1_5R,2.0067711937151347,3.0101567905727022,1.5,5.312668320816407,"{""breakdown_time"": ""2025-04-07T06:15:00Z"", ""broken_support"": 1520.78, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 3.47852570209529}",SL_BEFORE_TP,-3.2735623791494755,-1.0791149051852658
ET27-00458,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-04-07T06:30:00Z,98.07,100.4008674426468,94.57369883602979,FIXED_1_5R,1.5464590477116347,2.3196885715674473,1.499999999999997,2.6702466580882707,"{""breakdown_time"": ""2025-04-07T06:15:00Z"", ""broken_support"": 101.76, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 3.0326027082229463}",SL_BEFORE_TP,-2.61673849561212,-1.1009787153458752
ET27-00459,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-04-08T09:45:00Z,78900.0,79259.42523533154,78360.86214700268,FIXED_1_5R,1.1592404685471558,1.738860702820757,1.5000000000000202,1.1847542194016523,"{""pivot_highs"": [[9293, 79714.21], [9300, 79228.42]], ""pivot_lows"": [[9292, 79219.9], [9297, 78939.0]], ""broken_support"": 78939.0}",SL_BEFORE_TP,-0.6955452919284394,-1.5268411379777822
ET27-00460,TRAP_REVERSAL,SOLUSDT,LONG,2025-04-08T14:15:00Z,109.57,109.24109509346245,110.775,FALSE_BREAKDOWN_TO_MIDLINE,0.2757651365490914,1.010313263611123,3.663672922016624,1.1059406054542464,"{""lower"": 109.48, ""upper"": 112.07, ""midline"": 110.775, ""width_atr"": 2.1715446910811376, ""high_touches"": 3, ""low_touches"": 2, ""adx14"": 23.082394481397348}",SL_BEFORE_TP,-0.5401778831227025,-1.799525926105276
ET27-00461,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-04-08T14:30:00Z,1547.22,1588.0942629911165,1485.9086055133253,FIXED_1_5R,3.063433765551505,4.595150648327266,1.5000000000000029,1.6124266595079884,"{""pivot_highs"": [[9312, 1593.47], [9318, 1586.76]], ""pivot_lows"": [[9315, 1567.69], [9318, 1550.82]], ""broken_support"": 1550.82}",TP_BEFORE_SL,3.7226810981421368,1.4091524169914225
ET27-00462,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-04-08T14:45:00Z,1531.16,1551.8148359043869,1500.1777461434199,FIXED_1_5R,1.497780113397304,2.2466701700959564,1.5,1.5061624653965575,"{""breakdown_time"": ""2025-04-08T14:30:00Z"", ""broken_support"": 1550.82, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.6124266595079884}",TP_BEFORE_SL,1.7834497933971758,1.3220860230015419
ET27-00463,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-04-08T15:00:00Z,78343.37,79306.81066081578,76898.20900877632,FIXED_1_5R,2.035056055284645,3.052584082926952,1.4999999999999925,1.7705087040641552,"{""breakdown_time"": ""2025-04-08T14:30:00Z"", ""broken_support"": 79381.02, ""pullback_bars"": 2, ""breakdown_volume_ratio"": 1.2675711165808479}",TP_BEFORE_SL,1.6046500210849683,1.3048410289837684
ET27-00464,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-04-08T16:30:00Z,77540.01,78726.91435465931,75166.20129068136,FIXED_2R_STRONG_MOMENTUM,2.494316384360668,4.988632768721336,2.0,1.3694816455396408,"{""pivot_highs"": [[9318, 80375.0], [9327, 78679.33]], ""pivot_lows"": [[9318, 79381.02], [9325, 78175.14]], ""broken_support"": 78175.14}",TP_BEFORE_SL,2.8213985080974755,1.8432089129427651
ET27-00465,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-04-08T16:45:00Z,1486.79,1540.2540658178964,1406.5939012731553,FIXED_1_5R,3.4851220328480546,5.227683049272082,1.5,1.6186794074149944,"{""pivot_highs"": [[9312, 1593.47], [9318, 1586.76]], ""pivot_lows"": [[9318, 1550.82], [9325, 1518.29]], ""broken_support"": 1518.29}",TP_BEFORE_SL,5.153908939853284,1.4332580501424275
ET27-00466,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-04-08T17:00:00Z,1473.21,1504.056730482799,1426.9399042758018,FIXED_1_5R,1.9312092603289837,2.896813890493468,1.4999999999999962,2.155094387529717,"{""breakdown_time"": ""2025-04-08T16:30:00Z"", ""broken_support"": 1518.29, ""pullback_bars"": 2, ""breakdown_volume_ratio"": 2.273953932903094}",TP_BEFORE_SL,2.900767149571222,1.3853783222837266
ET27-00467,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-04-09T01:00:00Z,75316.03,76917.32377455452,72113.44245089096,FIXED_2R_STRONG_MOMENTUM,3.265029637501783,6.530059275003566,2.0,3.1899327347003767,"{""pivot_highs"": [[9352, 77135.19], [9362, 76868.28]], ""pivot_lows"": [[9354, 76239.9], [9360, 75926.52]], ""broken_support"": 75926.52}",SL_BEFORE_TP,-2.3660995495308503,-1.1128827669677832
ET27-00468,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-04-09T01:15:00Z,74690.57,75581.58646307503,73354.04530538747,FIXED_1_5R,1.7146895493470353,2.5720343240205668,1.5000000000000082,5.226449916573433,"{""breakdown_time"": ""2025-04-09T01:00:00Z"", ""broken_support"": 75926.52, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 3.1899327347003767}",SL_BEFORE_TP,-1.4329437184306162,-1.2011830032650102
ET27-00469,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-04-09T01:15:00Z,1397.85,1436.739022333895,1339.516466499157,FIXED_1_5R,2.151514351485362,3.2272715272280488,1.5000000000000029,6.059696004702795,"{""breakdown_time"": ""2025-04-09T01:00:00Z"", ""broken_support"": 1463.79, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 4.658781837600921}",SL_BEFORE_TP,-3.0220597584787443,-1.0862670182653569
ET27-00470,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-04-09T01:15:00Z,101.33,103.3105072040977,98.35923919385344,FIXED_1_5R,1.6914496734734776,2.5371745102102166,1.5,3.2096288265022377,"{""breakdown_time"": ""2025-04-09T01:00:00Z"", ""broken_support"": 104.46, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 2.0241437469145915}",SL_BEFORE_TP,-2.1945121919448387,-1.1227927873712509
ET27-00471,TRAP_REVERSAL,ETHUSDT,SHORT,2025-04-09T13:45:00Z,1487.53,1501.7095381805088,1466.955,FALSE_BREAKOUT_TO_MIDLINE,0.861266589787311,1.2497275905101455,1.4510345638959066,1.480495402295145,"{""lower"": 1442.635, ""upper"": 1491.275, ""midline"": 1466.955, ""width_atr"": 2.9543985420371066, ""high_touches"": 3, ""low_touches"": 2, ""adx14"": 19.066249007779167}",SL_BEFORE_TP,-1.1932270394888755,-1.2517763240630364
ET27-00472,RANGE_BOUNDARY_REJECTION,SOLUSDT,SHORT,2025-04-09T14:30:00Z,106.5,107.65210393564206,104.995,CONFIRMED_RANGE_MIDLINE,0.8995942210591613,1.1751451069729397,1.3063057537089904,0.8107948270574898,"{""lower"": 102.53, ""upper"": 107.46000000000001, ""midline"": 104.995, ""width_atr"": 3.849478656064198, ""high_touches"": 3, ""low_touches"": 3, ""adx14"": 24.76022973054928}",SL_BEFORE_TP,-1.3217877329972394,-1.2218549838192816
ET27-00473,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-04-10T15:00:00Z,1543.82,1586.1604152581285,1459.1391694837428,FIXED_2R_STRONG_MOMENTUM,2.59690990053212,5.19381980106424,2.0,1.6934027520248673,"{""pivot_highs"": [[9504, 1640.0], [9514, 1584.53]], ""pivot_lows"": [[9507, 1582.05], [9512, 1556.53]], ""broken_support"": 1556.53}",NEITHER_EXPIRED,-1.0989084219662908,-0.4006849695869005
ET27-00474,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-04-10T15:15:00Z,80232.01,81886.55992942149,77649.99,NEAREST_CONFIRMED_SUPPORT,3.678418242761524,5.740382506616709,1.560557317785373,1.801925075179023,"{""pivot_highs"": [[9509, 81948.0], [9514, 81841.58]], ""pivot_lows"": [[9507, 81459.48], [9512, 80634.26]], ""broken_support"": 80634.26}",SL_BEFORE_TP,-2.3022067544132288,-1.1163801832606686
ET27-00475,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-04-10T15:15:00Z,1527.27,1547.7338912876291,1496.5741630685561,FIXED_1_5R,1.2378031849972397,1.8567047774958665,1.5000000000000056,1.6875817118526228,"{""breakdown_time"": ""2025-04-10T15:00:00Z"", ""broken_support"": 1556.53, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.6934027520248673}",TP_BEFORE_SL,1.7698500547672553,1.3208821602655931
ET27-00476,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-04-10T15:15:00Z,111.2,114.6844241814938,104.23115163701242,FIXED_2R_STRONG_MOMENTUM,3.336798174186192,6.673596348372384,2.0,1.8182473449088539,"{""pivot_highs"": [[9506, 115.76], [9514, 114.58]], ""pivot_lows"": [[9504, 113.34], [9511, 111.9]], ""broken_support"": 111.9}",SL_BEFORE_TP,-3.3734749833577276,-1.076592282138734
ET27-00477,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-04-10T15:30:00Z,79217.4,80337.75049278395,77536.87426082406,FIXED_1_5R,2.25005774630509,3.37508661945765,1.5000000000000064,2.9305441896502344,"{""breakdown_time"": ""2025-04-10T15:15:00Z"", ""broken_support"": 80634.26, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.801925075179023}",SL_BEFORE_TP,-1.6542732439892665,-1.169698465993055
ET27-00478,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-04-10T15:30:00Z,109.94,111.49204408795023,107.61193386807464,FIXED_1_5R,1.410478071719737,2.1157171075796053,1.5,2.3656498040646885,"{""breakdown_time"": ""2025-04-10T15:15:00Z"", ""broken_support"": 111.9, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.8182473449088539}",SL_BEFORE_TP,-1.6517191995181335,-1.1700054799013289
ET27-00479,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-04-11T00:45:00Z,79043.48,79781.76540807608,77566.90918384782,FIXED_2R_STRONG_MOMENTUM,2.336685781357979,4.673371562715958,2.0,3.8761324502449024,"{""pivot_highs"": [[9540, 80035.54], [9552, 79750.17]], ""pivot_lows"": [[9544, 79545.45], [9549, 79377.04]], ""broken_support"": 79377.04}",SL_BEFORE_TP,-1.174024423110025,-1.256952595737134
ET27-00480,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-04-11T00:45:00Z,1508.4,1530.3410277819607,1464.5179444360788,FIXED_2R_STRONG_MOMENTUM,2.0875782884661334,4.175156576932267,2.0,2.5791213055690165,"{""pivot_highs"": [[9545, 1532.81], [9553, 1529.29]], ""pivot_lows"": [[9544, 1520.89], [9549, 1514.48]], ""broken_support"": 1514.48}",SL_BEFORE_TP,-1.6945894843516742,-1.1649950055200422
ET27-00481,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-04-12T01:45:00Z,1554.68,1568.6986161360041,1533.6520757959938,FIXED_1_5R,2.0357664311137786,3.053649646670684,1.5000000000000082,1.3008077762005774,"{""pivot_highs"": [[9637, 1586.97], [9647, 1571.08]], ""pivot_lows"": [[9638, 1565.49], [9645, 1558.7]], ""broken_support"": 1558.7}",SL_BEFORE_TP,-1.1417042822962977,-1.266162648566791
ET27-00482,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-04-12T02:00:00Z,1549.29,1558.1535722658332,1535.9946416012501,FIXED_1_5R,1.2316614532240138,1.8474921798360207,1.5,2.221498390380533,"{""breakdown_time"": ""2025-04-12T01:45:00Z"", ""broken_support"": 1558.7, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.3008077762005774}",SL_BEFORE_TP,-0.8121054331876684,-1.4195030951948198
ET27-00483,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-04-13T05:00:00Z,1598.7,1629.4815731726414,1537.1368536547172,FIXED_2R_STRONG_MOMENTUM,3.135942793730753,6.271885587461506,2.0,1.7491304600905053,"{""pivot_highs"": [[9750, 1649.75], [9756, 1629.23]], ""pivot_lows"": [[9746, 1634.77], [9753, 1606.55]], ""broken_support"": 1606.55}",SL_BEFORE_TP,-2.1654127211260024,-1.1246485999425855
ET27-00484,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-04-13T07:30:00Z,128.25,130.18907806799473,125.34138289800791,FIXED_1_5R,2.1768299556177038,3.265244933426556,1.5,1.6250906935238159,"{""pivot_highs"": [[9750, 133.96], [9755, 133.26]], ""pivot_lows"": [[9753, 130.87], [9764, 129.55]], ""broken_support"": 129.55}",SL_BEFORE_TP,-1.75195170993741,-1.1587352283955783
ET27-00485,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-04-13T13:30:00Z,83757.97,84222.04803798388,83061.85294302418,FIXED_1_5R,1.7094143172650627,2.564121475897594,1.5,2.621193162474925,"{""breakdown_time"": ""2025-04-13T13:15:00Z"", ""broken_support"": 84245.39, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 2.666746793302761}",SL_BEFORE_TP,-0.794070302782987,-1.4331580284930032
ET27-00486,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-04-13T13:30:00Z,1584.25,1610.176268420338,1532.3974631593242,FIXED_2R_STRONG_MOMENTUM,2.958713085921445,5.91742617184289,2.0,1.706879377357179,"{""pivot_highs"": [[9784, 1628.2], [9793, 1609.3]], ""pivot_lows"": [[9786, 1612.06], [9789, 1592.58]], ""broken_support"": 1592.58}",SL_BEFORE_TP,-1.876501083814923,-1.1466543483372005
ET27-00487,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-04-13T13:45:00Z,1574.26,1590.929041954091,1549.2564370688635,FIXED_1_5R,1.6965342306527045,2.5448013459790566,1.5,3.0804364863698113,"{""breakdown_time"": ""2025-04-13T13:30:00Z"", ""broken_support"": 1592.58, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.706879377357179}",SL_BEFORE_TP,-1.2988493612294647,-1.2266611368791196
ET27-00488,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-04-13T20:30:00Z,126.44,130.99079711643716,117.33840576712566,FIXED_2R_STRONG_MOMENTUM,3.4792793911661737,6.958558782332347,2.0,1.9108577307146806,"{""pivot_highs"": [[9813, 132.56], [9816, 132.29]], ""pivot_lows"": [[9817, 131.14], [9822, 127.05]], ""broken_support"": 127.05}",SL_BEFORE_TP,-3.839175194904435,-1.0666819443354083
ET27-00489,TRAP_REVERSAL,BTCUSDT,SHORT,2025-04-14T11:15:00Z,84848.38,84938.51332306756,84551.35,FALSE_BREAKOUT_TO_MIDLINE,0.31156863554981046,1.0267593456861717,3.295451558769059,1.3520166797636346,"{""lower"": 84230.53, ""upper"": 84872.17000000001, ""midline"": 84551.35, ""width_atr"": 2.2179909994481775, ""high_touches"": 2, ""low_touches"": 3, ""adx14"": 9.182455808767156}",SL_BEFORE_TP,-0.34622869059792516,-3.2592766478539987
ET27-00490,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-04-14T15:30:00Z,129.21,131.30554998356266,126.06667502465604,FIXED_1_5R,1.5189732588063973,2.278459888209596,1.5,1.7600030917894334,"{""breakdown_time"": ""2025-04-14T15:00:00Z"", ""broken_support"": 131.16, ""pullback_bars"": 2, ""breakdown_volume_ratio"": 2.5519084149161264}",SL_BEFORE_TP,-1.8618171840899682,-1.1479821538175823
ET27-00491,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-04-15T00:00:00Z,128.49,130.37063666055866,124.72872667888271,FIXED_2R_STRONG_MOMENTUM,2.3322352978525576,4.664470595705115,2.0,1.9058717286604396,"{""pivot_highs"": [[9918, 131.99], [9933, 130.29]], ""pivot_lows"": [[9922, 129.46], [9926, 128.65]], ""broken_support"": 128.65}",SL_BEFORE_TP,-1.7036443774291,-1.1639742574774627
ET27-00492,TRAP_REVERSAL,ETHUSDT,LONG,2025-04-15T10:15:00Z,1635.35,1631.614378550145,1642.065,FALSE_BREAKDOWN_TO_MIDLINE,0.5161497293122181,0.9278095971063027,1.7975590113020716,1.9563523773251956,"{""lower"": 1634.4250000000002, ""upper"": 1649.705, ""midline"": 1642.065, ""width_atr"": 2.1112331561852216, ""high_touches"": 3, ""low_touches"": 3, ""adx14"": 12.759788588330409}",SL_BEFORE_TP,-0.4684294768615274,-2.050652495892579
ET27-00493,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-04-15T14:15:00Z,1612.56,1638.651016566378,1573.4234751504328,FIXED_1_5R,2.157743791844287,3.2366156877664305,1.5,3.6671735227197115,"{""breakdown_time"": ""2025-04-15T13:45:00Z"", ""broken_support"": 1629.06, ""pullback_bars"": 2, ""breakdown_volume_ratio"": 4.9216593671875}",TP_BEFORE_SL,2.186981002230441,1.3516675657250086
ET27-00494,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-04-15T17:45:00Z,128.24,130.70381764310721,124.5442735353392,FIXED_1_5R,2.373216699364661,3.5598250490469914,1.5,1.012482724870044,"{""pivot_highs"": [[9997, 131.67], [10002, 130.6]], ""pivot_lows"": [[9996, 129.98], [9999, 129.07]], ""broken_support"": 129.07}",TP_BEFORE_SL,2.641882770321903,1.3750816640748407
ET27-00495,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-04-15T19:15:00Z,1602.6,1620.0176825792769,1567.764634841446,FIXED_2R_STRONG_MOMENTUM,1.7815273534033533,3.5630547068067067,2.0,1.6820919681668465,"{""pivot_highs"": [[10003, 1627.99], [10011, 1616.34]], ""pivot_lows"": [[9999, 1612.01], [10009, 1604.34]], ""broken_support"": 1604.34}",TP_BEFORE_SL,1.9336780955044268,1.7791761342248744
ET27-00496,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-04-16T00:00:00Z,125.81,127.22936775710605,123.68094836434094,FIXED_1_5R,1.788343036089137,2.6825145541337054,1.5,1.8974074588517444,"{""pivot_highs"": [[10022, 128.59], [10030, 127.15]], ""pivot_lows"": [[10019, 126.77], [10027, 125.82]], ""broken_support"": 125.82}",SL_BEFORE_TP,-1.3681835761116325,-1.2127313365322845
ET27-00497,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-04-16T08:00:00Z,123.81,126.51955823673856,118.39088352652288,FIXED_2R_STRONG_MOMENTUM,3.4057545111793663,6.811509022358733,2.0,3.0092883439886444,"{""pivot_highs"": [[10053, 126.61], [10059, 126.44]], ""pivot_lows"": [[10043, 125.82], [10053, 124.37]], ""broken_support"": 124.37}",SL_BEFORE_TP,-2.4284809278237285,-1.1096651092311145
ET27-00498,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-04-17T14:30:00Z,1574.42,1587.452145459671,1554.8717818104935,FIXED_1_5R,1.7529175743796512,2.6293763615694767,1.5,3.2657121433786314,"{""breakdown_time"": ""2025-04-17T14:00:00Z"", ""broken_support"": 1589.08, ""pullback_bars"": 2, ""breakdown_volume_ratio"": 2.4472642830816413}",SL_BEFORE_TP,-1.0677426264701304,-1.2899451983323231
ET27-00499,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-04-18T05:00:00Z,84574.72,84851.66543194515,84159.30185208228,FIXED_1_5R,2.106780766892334,3.1601711503385013,1.5,1.5459657401313358,"{""pivot_highs"": [[10224, 85018.97], [10235, 84976.5]], ""pivot_lows"": [[10233, 84800.07], [10241, 84598.58]], ""broken_support"": 84598.58}",SL_BEFORE_TP,-0.567456516492336,-1.7329217404828072
ET27-00500,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-04-18T05:15:00Z,1574.69,1585.598889558184,1552.872220883632,FIXED_2R_STRONG_MOMENTUM,2.186634171677301,4.373268343354602,2.0,1.9483828911936618,"{""pivot_highs"": [[10235, 1587.42], [10239, 1585.39]], ""pivot_lows"": [[10238, 1579.09], [10241, 1578.75]], ""broken_support"": 1578.75}",SL_BEFORE_TP,-0.9327642620569128,-1.346438194267422
ET27-00501,TRAP_REVERSAL,SOLUSDT,LONG,2025-04-18T10:45:00Z,133.87,133.46835374413243,134.63,FALSE_BREAKDOWN_TO_MIDLINE,0.6573857034290731,1.2439133374389382,1.892212335848504,1.5960417163478453,"{""lower"": 133.85000000000002, ""upper"": 135.41, ""midline"": 134.63, ""width_atr"": 2.553295797900966, ""high_touches"": 2, ""low_touches"": 2, ""adx14"": 13.338656866619997}",TP_BEFORE_SL,0.32771494733696194,1.0922845503746865
ET27-00502,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-04-18T15:00:00Z,132.73,134.9408594518291,128.30828109634174,FIXED_2R_STRONG_MOMENTUM,3.632729814978416,7.265459629956832,2.0,2.3021918868954145,"{""pivot_highs"": [[10275, 135.21], [10280, 134.88]], ""pivot_lows"": [[10261, 134.3], [10267, 133.56]], ""broken_support"": 133.56}",SL_BEFORE_TP,-1.9056817990123731,-1.1440851428780108
ET27-00503,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-04-18T15:15:00Z,84363.85,84631.20851980192,83962.81222029714,FIXED_1_5R,2.2526694504777116,3.3790041757165064,1.4999999999999727,1.13359086558997,"{""pivot_highs"": [[10274, 84769.95], [10280, 84619.34]], ""pivot_lows"": [[10273, 84566.16], [10281, 84368.16]], ""broken_support"": 84368.16}",SL_BEFORE_TP,-0.5569112360352373,-1.7573098480273333
ET27-00504,TRAP_REVERSAL,ETHUSDT,SHORT,2025-04-18T20:00:00Z,1592.49,1595.3488054841334,1588.1299999999999,FALSE_BREAKOUT_TO_MIDLINE,0.7813712417561375,1.1916790537043258,1.5251125073735994,1.0048581433171346,"{""lower"": 1583.1399999999999, ""upper"": 1593.12, ""midline"": 1588.1299999999999, ""width_atr"": 2.727742421093772, ""high_touches"": 2, ""low_touches"": 2, ""adx14"": 25.094530689435512}",SL_BEFORE_TP,-0.41951795516037316,-2.336913623963658
ET27-00505,TRAP_REVERSAL,BTCUSDT,LONG,2025-04-19T00:00:00Z,84409.93,84357.20083169929,84519.795,FALSE_BREAKDOWN_TO_MIDLINE,0.5833230379399885,1.2153953424374746,2.083571646217945,1.2796223678195184,"{""lower"": 84383.885, ""upper"": 84655.705, ""midline"": 84519.795, ""width_atr"": 3.007042843319957, ""high_touches"": 3, ""low_touches"": 2, ""adx14"": 15.070916174500171}",TP_BEFORE_SL,-0.10984351248720944,-1.7583973915771618
ET27-00506,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-04-20T08:15:00Z,84674.1,84965.33872627068,84091.62254745865,FIXED_2R_STRONG_MOMENTUM,2.9392145702155528,5.8784291404311055,2.0,1.3323419534960417,"{""pivot_highs"": [[10435, 85248.0], [10440, 85160.0]], ""pivot_lows"": [[10432, 85104.85], [10446, 84678.18]], ""broken_support"": 84678.18}",TP_BEFORE_SL,0.44790510030971953,1.3022293339824247
ET27-00507,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-04-20T10:30:00Z,84244.33,84638.30472719595,83456.3805456081,FIXED_2R_STRONG_MOMENTUM,3.6564705540209688,7.3129411080419375,2.0,2.3774433634019925,"{""pivot_highs"": [[10435, 85248.0], [10440, 85160.0]], ""pivot_lows"": [[10432, 85104.85], [10446, 84678.18]], ""broken_support"": 84678.18}",SL_BEFORE_TP,-0.7076572621515888,-1.513196350027395
ET27-00508,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-04-20T22:15:00Z,1577.4,1583.7095193937319,1567.9357209094023,FIXED_1_5R,1.2843382852168357,1.9265074278252767,1.500000000000018,1.5347247654055087,"{""breakdown_time"": ""2025-04-20T22:00:00Z"", ""broken_support"": 1583.62, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.6696490327448623}",SL_BEFORE_TP,-0.6399948899284749,-1.600007665205212
ET27-00509,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-04-21T13:45:00Z,137.19,138.67067802770407,134.9689829584439,FIXED_1_5R,1.9594753858605773,2.9392130787908664,1.5,1.8542033824782478,"{""breakdown_time"": ""2025-04-21T13:00:00Z"", ""broken_support"": 138.31, ""pullback_bars"": 3, ""breakdown_volume_ratio"": 2.909220309289922}",SL_BEFORE_TP,-1.3192900559108338,-1.222368397341954
ET27-00510,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-04-21T16:30:00Z,136.49,137.76196592315836,134.5820511152625,FIXED_1_5R,1.2514635795507447,1.8771953693261172,1.5,2.8070800785447365,"{""breakdown_time"": ""2025-04-21T16:15:00Z"", ""broken_support"": 138.09, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 2.0752927002855963}",TP_BEFORE_SL,1.157867158573904,1.2424647987529303
ET27-00511,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-04-21T17:00:00Z,1583.81,1591.5212930181667,1572.2430604727497,FIXED_1_5R,0.7278850343365275,1.0918275515048022,1.5000000000000147,3.3964333159435562,"{""breakdown_time"": ""2025-04-21T16:45:00Z"", ""broken_support"": 1608.6, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 2.781988521784794}",TP_BEFORE_SL,0.4903236832227521,1.007067881995289
